24,group1word3,group1word6,0.218877,0.992308,1470895190316188600
24,group1word3,group1word6,0.218859,0.992313,1470895190316227876
24,group1word3,group1word6,0.21884,0.992318,1470895190316258825
24,group1word3,group1word6,0.218821,0.992324,1470895190316298170
24,group1word3,group1word6,0.218802,0.992329,1470895190316329183
24,group1word3,group1word6,0.218783,0.992334,1470895190316368524
24,group1word3,group1word6,0.218765,0.992339,1470895190316399228
24,group1word3,group1word6,0.218746,0.992344,1470895190316438788
24,group1word3,group1word6,0.218727,0.99235,1470895190316469670
24,group1word3,group1word6,0.218708,0.992355,1470895190316508997
24,group1word3,group1word6,0.21869,0.99236,1470895190316539898
24,group1word3,group1word6,0.218671,0.992365,1470895190316579304
24,group1word3,group1word6,0.218652,0.99237,1470895190316610309
24,group1word3,group1word6,0.218634,0.992376,1470895190316649752
24,group1word3,group1word6,0.218615,0.992381,1470895190316680725
24,group1word3,group1word6,0.218596,0.992386,1470895190316719963
24,group1word3,group1word6,0.218578,0.992391,1470895190316751392
24,group1word3,group1word6,0.218559,0.992396,1470895190316790207
24,group1word3,group1word6,0.218541,0.992401,1470895190316835984
24,group1word3,group1word6,0.218522,0.992406,1470895190316880663
24,group1word3,group1word6,0.218503,0.992412,1470895190316925457
24,group1word3,group1word6,0.218485,0.992417,1470895190316969990
24,group1word3,group1word6,0.218466,0.992422,1470895190317014820
24,group1word3,group1word6,0.218448,0.992427,1470895190317059449
24,group1word3,group1word6,0.218429,0.992432,1470895190317104358
24,group1word3,group1word6,0.218411,0.992437,1470895190317150325
24,group1word3,group1word6,0.218392,0.992442,1470895190317195501
24,group1word3,group1word6,0.218374,0.992447,1470895190317227096
24,group1word3,group1word6,0.218355,0.992452,1470895190317266709
24,group1word3,group1word6,0.218337,0.992457,1470895190317297506
24,group1word3,group1word6,0.218319,0.992462,1470895190317388107
24,group1word3,group1word6,0.2183,0.992468,1470895190317472390
24,group1word3,group1word6,0.218282,0.992473,1470895190317539011
24,group1word3,group1word6,0.218263,0.992478,1470895190317627055
24,group1word3,group1word6,0.218245,0.992483,1470895190317665095
24,group1word3,group1word6,0.218227,0.992488,1470895190317695351
24,group1word3,group1word6,0.218208,0.992493,1470895190317735418
24,group1word3,group1word6,0.21819,0.992498,1470895190317767032
24,group1word3,group1word6,0.218172,0.992503,1470895190317806744
24,group1word3,group1word6,0.218153,0.992508,1470895190317853378
24,group1word3,group1word6,0.218135,0.992513,1470895190317898421
24,group1word3,group1word6,0.218117,0.992518,1470895190317930519
24,group1word3,group1word6,0.218099,0.992523,1470895190317970163
24,group1word3,group1word6,0.21808,0.992528,1470895190318001585
24,group1word3,group1word6,0.218062,0.992532,1470895190318041376
24,group1word3,group1word6,0.218044,0.992537,1470895190318087873
24,group1word3,group1word6,0.218026,0.992542,1470895190318133250
24,group1word3,group1word6,0.218008,0.992547,1470895190318165610
24,group1word3,group1word6,0.217989,0.992552,1470895190318201237
24,group1word3,group1word6,0.217971,0.992557,1470895190318231782
24,group1word3,group1word6,0.217953,0.992562,1470895190318271436
24,group1word3,group1word6,0.217935,0.992567,1470895190318302086
24,group1word3,group1word6,0.217917,0.992572,1470895190318342003
24,group1word3,group1word6,0.217899,0.992577,1470895190318372808
24,group1word3,group1word6,0.217881,0.992582,1470895190318412527
24,group1word3,group1word6,0.217863,0.992587,1470895190318456291
24,group1word3,group1word6,0.217844,0.992592,1470895190318498189
24,group1word3,group1word6,0.217826,0.992596,1470895190318538060
24,group1word3,group1word6,0.217808,0.992601,1470895190318569517
24,group1word3,group1word6,0.21779,0.992606,1470895190318612740
24,group1word3,group1word6,0.217772,0.992611,1470895190318655593
24,group1word3,group1word6,0.217754,0.992616,1470895190318700244
24,group1word3,group1word6,0.217736,0.992621,1470895190318731386
24,group1word3,group1word6,0.217718,0.992625,1470895190318828220
24,group1word3,group1word6,0.2177,0.99263,1470895190318872277
24,group1word3,group1word6,0.217682,0.992635,1470895190318913771
24,group1word3,group1word6,0.217665,0.99264,1470895190318978911
24,group1word3,group1word6,0.217647,0.992645,1470895190319077782
24,group1word3,group1word6,0.217629,0.99265,1470895190319116885
24,group1word3,group1word6,0.217611,0.992654,1470895190319146651
24,group1word3,group1word6,0.217593,0.992659,1470895190319187249
24,group1word3,group1word6,0.217575,0.992664,1470895190319217688
24,group1word3,group1word6,0.217557,0.992669,1470895190319256813
24,group1word3,group1word6,0.217539,0.992674,1470895190319287395
24,group1word3,group1word6,0.217522,0.992678,1470895190319327114
24,group1word3,group1word6,0.217504,0.992683,1470895190319357467
24,group1word3,group1word6,0.217486,0.992688,1470895190319396501
24,group1word3,group1word6,0.217468,0.992693,1470895190319427209
24,group1word3,group1word6,0.21745,0.992697,1470895190319466536
24,group1word3,group1word6,0.217433,0.992702,1470895190319497109
24,group1word3,group1word6,0.217415,0.992707,1470895190319536309
24,group1word3,group1word6,0.217397,0.992711,1470895190319566785
24,group1word3,group1word6,0.217379,0.992716,1470895190319597011
24,group1word3,group1word6,0.217362,0.992721,1470895190319636269
24,group1word3,group1word6,0.217344,0.992726,1470895190319667876
24,group1word3,group1word6,0.217326,0.99273,1470895190319700729
24,group1word3,group1word6,0.217309,0.992735,1470895190319729418
24,group1word3,group1word6,0.217291,0.99274,1470895190319768989
24,group1word3,group1word6,0.217273,0.992744,1470895190319815194
24,group1word3,group1word6,0.217256,0.992749,1470895190319859903
24,group1word3,group1word6,0.217238,0.992754,1470895190319891015
24,group1word3,group1word6,0.217221,0.992758,1470895190319930038
24,group1word3,group1word6,0.217203,0.992763,1470895190319960814
24,group1word3,group1word6,0.217185,0.992768,1470895190320000027
24,group1word3,group1word6,0.217168,0.992772,1470895190320030824
24,group1word3,group1word6,0.21715,0.992777,1470895190320069960
24,group1word3,group1word6,0.217133,0.992782,1470895190320100801
24,group1word3,group1word6,0.217115,0.992786,1470895190320139620
24,group1word3,group1word6,0.217098,0.992791,1470895190320170445
24,group1word3,group1word6,0.21708,0.992796,1470895190320209300
24,group1word3,group1word6,0.217063,0.9928,1470895190320238009
24,group1word3,group1word6,0.217045,0.992805,1470895190320274392
24,group1word3,group1word6,0.217028,0.992809,1470895190320305143
24,group1word3,group1word6,0.21701,0.992814,1470895190320344118
24,group1word3,group1word6,0.216993,0.992818,1470895190320374906
24,group1word3,group1word6,0.216975,0.992823,1470895190320413904
24,group1word3,group1word6,0.216958,0.992828,1470895190320444613
24,group1word3,group1word6,0.216941,0.992832,1470895190320484047
24,group1word3,group1word6,0.216923,0.992837,1470895190320514760
24,group1word3,group1word6,0.216906,0.992841,1470895190320553497
24,group1word3,group1word6,0.216888,0.992846,1470895190320584054
24,group1word3,group1word6,0.216871,0.99285,1470895190320622929
24,group1word3,group1word6,0.216854,0.992855,1470895190320653883
24,group1word3,group1word6,0.216836,0.992859,1470895190320692818
24,group1word3,group1word6,0.216819,0.992864,1470895190320723591
24,group1word3,group1word6,0.216802,0.992869,1470895190320767487
24,group1word3,group1word6,0.216785,0.992873,1470895190320799822
24,group1word3,group1word6,0.216767,0.992878,1470895190320842005
24,group1word3,group1word6,0.21675,0.992882,1470895190320892392
24,group1word3,group1word6,0.216733,0.992887,1470895190320938410
24,group1word3,group1word6,0.216716,0.992891,1470895190320970610
24,group1word3,group1word6,0.216698,0.992896,1470895190321013053
24,group1word3,group1word6,0.216681,0.9929,1470895190321043830
24,group1word3,group1word6,0.216664,0.992905,1470895190321083483
24,group1word3,group1word6,0.216647,0.992909,1470895190321114234
24,group1word3,group1word6,0.21663,0.992913,1470895190321153837
24,group1word3,group1word6,0.216612,0.992918,1470895190321187132
24,group1word3,group1word6,0.216595,0.992922,1470895190321230293
24,group1word3,group1word6,0.216578,0.992927,1470895190321261599
24,group1word3,group1word6,0.216561,0.992931,1470895190321301319
24,group1word3,group1word6,0.216544,0.992936,1470895190321334476
24,group1word3,group1word6,0.216527,0.99294,1470895190321377921
24,group1word3,group1word6,0.21651,0.992945,1470895190321431826
24,group1word3,group1word6,0.216493,0.992949,1470895190321475256
24,group1word3,group1word6,0.216475,0.992953,1470895190321505629
24,group1word3,group1word6,0.216458,0.992958,1470895190321545066
24,group1word3,group1word6,0.216441,0.992962,1470895190321576017
24,group1word3,group1word6,0.216424,0.992967,1470895190321614945
24,group1word3,group1word6,0.216407,0.992971,1470895190321645804
24,group1word3,group1word6,0.21639,0.992975,1470895190321684941
24,group1word3,group1word6,0.216373,0.99298,1470895190321716073
24,group1word3,group1word6,0.216356,0.992984,1470895190321755328
24,group1word3,group1word6,0.216339,0.992989,1470895190321786589
24,group1word3,group1word6,0.216322,0.992993,1470895190321825137
24,group1word3,group1word6,0.216305,0.992997,1470895190321855993
24,group1word3,group1word6,0.216289,0.993002,1470895190321903220
24,group1word3,group1word6,0.216272,0.993006,1470895190321934602
24,group1word3,group1word6,0.216255,0.99301,1470895190321975045
24,group1word3,group1word6,0.216238,0.993015,1470895190322019828
24,group1word3,group1word6,0.216221,0.993019,1470895190322065653
24,group1word3,group1word6,0.216204,0.993023,1470895190322110631
24,group1word3,group1word6,0.216187,0.993028,1470895190322150653
24,group1word3,group1word6,0.21617,0.993032,1470895190322200359
24,group1word3,group1word6,0.216153,0.993036,1470895190322241518
24,group1word3,group1word6,0.216137,0.993041,1470895190322287742
24,group1word3,group1word6,0.21612,0.993045,1470895190322333210
24,group1word3,group1word6,0.216103,0.993049,1470895190322378673
24,group1word3,group1word6,0.216086,0.993053,1470895190322423781
24,group1word3,group1word6,0.216069,0.993058,1470895190322468781
24,group1word3,group1word6,0.216053,0.993062,1470895190322513666
24,group1word3,group1word6,0.216036,0.993066,1470895190322558709
24,group1word3,group1word6,0.216019,0.993071,1470895190322605699
24,group1word3,group1word6,0.216002,0.993075,1470895190322650415
24,group1word3,group1word6,0.215986,0.993079,1470895190322694972
24,group1word3,group1word6,0.215969,0.993083,1470895190322739787
24,group1word3,group1word6,0.215952,0.993088,1470895190322785396
24,group1word3,group1word6,0.215936,0.993092,1470895190322830112
24,group1word3,group1word6,0.215919,0.993096,1470895190322861610
24,group1word3,group1word6,0.215902,0.9931,1470895190322900925
24,group1word3,group1word6,0.215886,0.993105,1470895190322946382
24,group1word3,group1word6,0.215869,0.993109,1470895190322991841
24,group1word3,group1word6,0.215852,0.993113,1470895190323040558
24,group1word3,group1word6,0.215836,0.993117,1470895190323081761
24,group1word3,group1word6,0.215819,0.993122,1470895190323113027
24,group1word3,group1word6,0.215802,0.993126,1470895190323150951
24,group1word3,group1word6,0.215786,0.99313,1470895190323182443
24,group1word3,group1word6,0.215769,0.993134,1470895190323221922
24,group1word3,group1word6,0.215753,0.993138,1470895190323252894
24,group1word3,group1word6,0.215736,0.993142,1470895190323292620
24,group1word3,group1word6,0.21572,0.993147,1470895190323338360
24,group1word3,group1word6,0.215703,0.993151,1470895190323382835
24,group1word3,group1word6,0.215687,0.993155,1470895190323427185
24,group1word3,group1word6,0.21567,0.993159,1470895190323472514
24,group1word3,group1word6,0.215654,0.993163,1470895190323503521
24,group1word3,group1word6,0.215637,0.993167,1470895190323543036
24,group1word3,group1word6,0.215621,0.993172,1470895190323573792
24,group1word3,group1word6,0.215604,0.993176,1470895190323613625
24,group1word3,group1word6,0.215588,0.99318,1470895190323644502
24,group1word3,group1word6,0.215571,0.993184,1470895190323684045
24,group1word3,group1word6,0.215555,0.993188,1470895190323714951
24,group1word3,group1word6,0.215539,0.993192,1470895190323754612
24,group1word3,group1word6,0.215522,0.993196,1470895190323785641
24,group1word3,group1word6,0.215506,0.9932,1470895190323825323
24,group1word3,group1word6,0.215489,0.993205,1470895190323872186
24,group1word3,group1word6,0.215473,0.993209,1470895190323916969
24,group1word3,group1word6,0.215457,0.993213,1470895190323961778
24,group1word3,group1word6,0.21544,0.993217,1470895190324007620
24,group1word3,group1word6,0.215424,0.993221,1470895190324039776
24,group1word3,group1word6,0.215408,0.993225,1470895190324082516
24,group1word3,group1word6,0.215391,0.993229,1470895190324146851
24,group1word3,group1word6,0.215375,0.993233,1470895190324190325
24,group1word3,group1word6,0.215359,0.993237,1470895190324236986
24,group1word3,group1word6,0.215342,0.993241,1470895190324268770
24,group1word3,group1word6,0.215326,0.993245,1470895190324305893
24,group1word3,group1word6,0.21531,0.993249,1470895190324337275
24,group1word3,group1word6,0.215294,0.993253,1470895190324376701
24,group1word3,group1word6,0.215277,0.993257,1470895190324407778
24,group1word3,group1word6,0.215261,0.993262,1470895190324447286
24,group1word3,group1word6,0.215245,0.993266,1470895190324479209
24,group1word3,group1word6,0.215229,0.99327,1470895190324517601
24,group1word3,group1word6,0.215213,0.993274,1470895190324548683
24,group1word3,group1word6,0.215196,0.993278,1470895190324588274
24,group1word3,group1word6,0.21518,0.993282,1470895190324625040
24,group1word3,group1word6,0.215164,0.993286,1470895190324666051
24,group1word3,group1word6,0.215148,0.99329,1470895190324711963
24,group1word3,group1word6,0.215132,0.993294,1470895190324758248
24,group1word3,group1word6,0.215116,0.993298,1470895190324803702
24,group1word3,group1word6,0.215099,0.993302,1470895190324848795
24,group1word3,group1word6,0.215083,0.993306,1470895190324893618
24,group1word3,group1word6,0.215067,0.99331,1470895190324924749
24,group1word3,group1word6,0.215051,0.993314,1470895190324962324
24,group1word3,group1word6,0.215035,0.993318,1470895190324993261
24,group1word3,group1word6,0.215019,0.993322,1470895190325032747
24,group1word3,group1word6,0.215003,0.993326,1470895190325063958
24,group1word3,group1word6,0.214987,0.993329,1470895190325103180
24,group1word3,group1word6,0.214971,0.993333,1470895190325133960
24,group1word3,group1word6,0.214955,0.993337,1470895190325173534
24,group1word3,group1word6,0.214939,0.993341,1470895190325214478
24,group1word3,group1word6,0.214923,0.993345,1470895190325245603
24,group1word3,group1word6,0.214907,0.993349,1470895190325275132
24,group1word3,group1word6,0.214891,0.993353,1470895190325330431
24,group1word3,group1word6,0.214875,0.993357,1470895190325449255
24,group1word3,group1word6,0.214859,0.993361,1470895190325545801
24,group1word3,group1word6,0.214843,0.993365,1470895190325642868
24,group1word3,group1word6,0.214827,0.993369,1470895190325710505
24,group1word3,group1word6,0.214811,0.993373,1470895190325772787
24,group1word3,group1word6,0.214795,0.993377,1470895190325840045
24,group1word3,group1word6,0.214779,0.99338,1470895190325892698
24,group1word3,group1word6,0.214764,0.993384,1470895190325937516
24,group1word3,group1word6,0.214748,0.993388,1470895190325987375
24,group1word3,group1word6,0.214732,0.993392,1470895190326047211
24,group1word3,group1word6,0.214716,0.993396,1470895190326114815
24,group1word3,group1word6,0.2147,0.9934,1470895190326165702
24,group1word3,group1word6,0.214684,0.993404,1470895190326212509
24,group1word3,group1word6,0.214668,0.993408,1470895190326261151
24,group1word3,group1word6,0.214653,0.993411,1470895190326319282
24,group1word3,group1word6,0.214637,0.993415,1470895190326387485
24,group1word3,group1word6,0.214621,0.993419,1470895190326448927
24,group1word3,group1word6,0.214605,0.993423,1470895190326517367
24,group1word3,group1word6,0.214589,0.993427,1470895190326585880
24,group1word3,group1word6,0.214574,0.993431,1470895190326651877
24,group1word3,group1word6,0.214558,0.993435,1470895190326703238
24,group1word3,group1word6,0.214542,0.993438,1470895190326759273
24,group1word3,group1word6,0.214526,0.993442,1470895190326827200
24,group1word3,group1word6,0.214511,0.993446,1470895190326878446
24,group1word3,group1word6,0.214495,0.99345,1470895190326933011
24,group1word3,group1word6,0.214479,0.993454,1470895190327000073
24,group1word3,group1word6,0.214464,0.993457,1470895190327067144
24,group1word3,group1word6,0.214448,0.993461,1470895190327124890
24,group1word3,group1word6,0.214432,0.993465,1470895190327194093
24,group1word3,group1word6,0.214417,0.993469,1470895190327264046
24,group1word3,group1word6,0.214401,0.993473,1470895190327315228
24,group1word3,group1word6,0.214385,0.993477,1470895190327421487
24,group1word3,group1word6,0.21437,0.99348,1470895190327500716
24,group1word3,group1word6,0.214354,0.993484,1470895190327553512
24,group1word3,group1word6,0.214338,0.993488,1470895190327608586
24,group1word3,group1word6,0.214323,0.993492,1470895190327657191
24,group1word3,group1word6,0.214307,0.993495,1470895190327690410
24,group1word3,group1word6,0.214292,0.993499,1470895190327758666
24,group1word3,group1word6,0.214276,0.993503,1470895190327797981
24,group1word3,group1word6,0.214261,0.993507,1470895190327848964
24,group1word3,group1word6,0.214245,0.99351,1470895190327877213
24,group1word3,group1word6,0.214229,0.993514,1470895190327905430
24,group1word3,group1word6,0.214214,0.993518,1470895190327940708
24,group1word3,group1word6,0.214198,0.993522,1470895190327968349
24,group1word3,group1word6,0.214183,0.993525,1470895190327995428
24,group1word3,group1word6,0.214167,0.993529,1470895190328032008
24,group1word3,group1word6,0.214152,0.993533,1470895190328084569
24,group1word3,group1word6,0.214136,0.993536,1470895190328118580
24,group1word3,group1word6,0.214121,0.99354,1470895190328159221
24,group1word3,group1word6,0.214106,0.993544,1470895190328209133
24,group1word3,group1word6,0.21409,0.993547,1470895190328251565
24,group1word3,group1word6,0.214075,0.993551,1470895190328296239
24,group1word3,group1word6,0.214059,0.993555,1470895190328340806
24,group1word3,group1word6,0.214044,0.993559,1470895190328371964
24,group1word3,group1word6,0.214028,0.993562,1470895190328409188
24,group1word3,group1word6,0.214013,0.993566,1470895190328440485
24,group1word3,group1word6,0.213998,0.99357,1470895190328474177
24,group1word3,group1word6,0.213982,0.993573,1470895190328518055
24,group1word3,group1word6,0.213967,0.993577,1470895190328557521
24,group1word3,group1word6,0.213952,0.993581,1470895190328596145
24,group1word3,group1word6,0.213936,0.993584,1470895190328641611
24,group1word3,group1word6,0.213921,0.993588,1470895190328672987
24,group1word3,group1word6,0.213905,0.993592,1470895190328709928
24,group1word3,group1word6,0.21389,0.993595,1470895190328753977
24,group1word3,group1word6,0.213875,0.993599,1470895190328785339
24,group1word3,group1word6,0.21386,0.993603,1470895190328844939
24,group1word3,group1word6,0.213844,0.993606,1470895190328877680
24,group1word3,group1word6,0.213829,0.99361,1470895190328913767
24,group1word3,group1word6,0.213814,0.993613,1470895190328960474
24,group1word3,group1word6,0.213798,0.993617,1470895190329005049
24,group1word3,group1word6,0.213783,0.993621,1470895190329050353
24,group1word3,group1word6,0.213768,0.993624,1470895190329096281
24,group1word3,group1word6,0.213753,0.993628,1470895190329127699
24,group1word3,group1word6,0.213738,0.993632,1470895190329166464
24,group1word3,group1word6,0.213722,0.993635,1470895190329197348
24,group1word3,group1word6,0.213707,0.993639,1470895190329234628
24,group1word3,group1word6,0.213692,0.993642,1470895190329278897
24,group1word3,group1word6,0.213677,0.993646,1470895190329321716
24,group1word3,group1word6,0.213662,0.993649,1470895190329367048
24,group1word3,group1word6,0.213646,0.993653,1470895190329398288
24,group1word3,group1word6,0.213631,0.993657,1470895190329435320
24,group1word3,group1word6,0.213616,0.99366,1470895190329481181
24,group1word3,group1word6,0.213601,0.993664,1470895190329512285
24,group1word3,group1word6,0.213586,0.993667,1470895190329556206
24,group1word3,group1word6,0.213571,0.993671,1470895190329594657
24,group1word3,group1word6,0.213556,0.993675,1470895190329643037
24,group1word3,group1word6,0.213541,0.993678,1470895190329681794
24,group1word3,group1word6,0.213525,0.993682,1470895190329718710
24,group1word3,group1word6,0.21351,0.993685,1470895190329765500
24,group1word3,group1word6,0.213495,0.993689,1470895190329801965
24,group1word3,group1word6,0.21348,0.993692,1470895190329850197
24,group1word3,group1word6,0.213465,0.993696,1470895190329886966
24,group1word3,group1word6,0.21345,0.993699,1470895190329935465
24,group1word3,group1word6,0.213435,0.993703,1470895190329975195
24,group1word3,group1word6,0.21342,0.993706,1470895190330024689
24,group1word3,group1word6,0.213405,0.99371,1470895190330064014
24,group1word3,group1word6,0.21339,0.993713,1470895190330114315
24,group1word3,group1word6,0.213375,0.993717,1470895190330150944
24,group1word3,group1word6,0.21336,0.99372,1470895190330198643
24,group1word3,group1word6,0.213345,0.993724,1470895190330235376
24,group1word3,group1word6,0.21333,0.993727,1470895190330283203
24,group1word3,group1word6,0.213315,0.993731,1470895190330320272
24,group1word3,group1word6,0.2133,0.993734,1470895190330368618
24,group1word3,group1word6,0.213285,0.993738,1470895190330410418
24,group1word3,group1word6,0.213271,0.993741,1470895190330458849
24,group1word3,group1word6,0.213256,0.993745,1470895190330514017
24,group1word3,group1word6,0.213241,0.993748,1470895190330562021
24,group1word3,group1word6,0.213226,0.993752,1470895190330600192
24,group1word3,group1word6,0.213211,0.993755,1470895190330647725
24,group1word3,group1word6,0.213196,0.993759,1470895190330684385
24,group1word3,group1word6,0.213181,0.993762,1470895190330725793
24,group1word3,group1word6,0.213166,0.993766,1470895190330763476
24,group1word3,group1word6,0.213151,0.993769,1470895190330815048
24,group1word3,group1word6,0.213137,0.993773,1470895190330855043
24,group1word3,group1word6,0.213122,0.993776,1470895190330905039
24,group1word3,group1word6,0.213107,0.993779,1470895190330944203
24,group1word3,group1word6,0.213092,0.993783,1470895190330994791
24,group1word3,group1word6,0.213077,0.993786,1470895190331033781
24,group1word3,group1word6,0.213063,0.99379,1470895190331084469
24,group1word3,group1word6,0.213048,0.993793,1470895190331123440
24,group1word3,group1word6,0.213033,0.993797,1470895190331174201
24,group1word3,group1word6,0.213018,0.9938,1470895190331213528
24,group1word3,group1word6,0.213004,0.993803,1470895190331263780
24,group1word3,group1word6,0.212989,0.993807,1470895190331300278
24,group1word3,group1word6,0.212974,0.99381,1470895190331348319
24,group1word3,group1word6,0.212959,0.993814,1470895190331387582
24,group1word3,group1word6,0.212945,0.993817,1470895190331423918
24,group1word3,group1word6,0.21293,0.99382,1470895190331471019
24,group1word3,group1word6,0.212915,0.993824,1470895190331510120
24,group1word3,group1word6,0.2129,0.993827,1470895190331560653
24,group1word3,group1word6,0.212886,0.993831,1470895190331599737
24,group1word3,group1word6,0.212871,0.993834,1470895190331650130
24,group1word3,group1word6,0.212856,0.993837,1470895190331686378
24,group1word3,group1word6,0.212842,0.993841,1470895190331735430
24,group1word3,group1word6,0.212827,0.993844,1470895190331774099
24,group1word3,group1word6,0.212813,0.993848,1470895190331824467
24,group1word3,group1word6,0.212798,0.993851,1470895190331876684
24,group1word3,group1word6,0.212783,0.993854,1470895190331919621
24,group1word3,group1word6,0.212769,0.993858,1470895190331980166
24,group1word3,group1word6,0.212754,0.993861,1470895190332033776
24,group1word3,group1word6,0.212739,0.993864,1470895190332087794
24,group1word3,group1word6,0.212725,0.993868,1470895190332141363
24,group1word3,group1word6,0.21271,0.993871,1470895190332179994
24,group1word3,group1word6,0.212696,0.993874,1470895190332228627
24,group1word3,group1word6,0.212681,0.993878,1470895190332267947
24,group1word3,group1word6,0.212667,0.993881,1470895190332318188
24,group1word3,group1word6,0.212652,0.993884,1470895190332357942
24,group1word3,group1word6,0.212638,0.993888,1470895190332407555
24,group1word3,group1word6,0.212623,0.993891,1470895190332446795
24,group1word3,group1word6,0.212609,0.993894,1470895190332497142
24,group1word3,group1word6,0.212594,0.993898,1470895190332533727
24,group1word3,group1word6,0.21258,0.993901,1470895190332581422
24,group1word3,group1word6,0.212565,0.993904,1470895190332620975
24,group1word3,group1word6,0.212551,0.993908,1470895190332671154
24,group1word3,group1word6,0.212536,0.993911,1470895190332710322
24,group1word3,group1word6,0.212522,0.993914,1470895190332760473
24,group1word3,group1word6,0.212507,0.993917,1470895190332799618
24,group1word3,group1word6,0.212493,0.993921,1470895190332851000
24,group1word3,group1word6,0.212478,0.993924,1470895190332889242
24,group1word3,group1word6,0.212464,0.993927,1470895190332940341
24,group1word3,group1word6,0.21245,0.99393,1470895190332979265
24,group1word3,group1word6,0.212435,0.993934,1470895190333029297
24,group1word3,group1word6,0.212421,0.993937,1470895190333068340
24,group1word3,group1word6,0.212406,0.99394,1470895190333119075
24,group1word3,group1word6,0.212392,0.993944,1470895190333158105
24,group1word3,group1word6,0.212378,0.993947,1470895190333208616
24,group1word3,group1word6,0.212363,0.99395,1470895190333248653
24,group1word3,group1word6,0.212349,0.993953,1470895190333298799
24,group1word3,group1word6,0.212335,0.993957,1470895190333338114
24,group1word3,group1word6,0.21232,0.99396,1470895190333388842
24,group1word3,group1word6,0.212306,0.993963,1470895190333427509
24,group1word3,group1word6,0.212292,0.993966,1470895190333477552
24,group1word3,group1word6,0.212277,0.99397,1470895190333516968
24,group1word3,group1word6,0.212263,0.993973,1470895190333560496
24,group1word3,group1word6,0.212249,0.993976,1470895190333597758
24,group1word3,group1word6,0.212234,0.993979,1470895190333649193
24,group1word3,group1word6,0.21222,0.993982,1470895190333688474
24,group1word3,group1word6,0.212206,0.993986,1470895190333739062
24,group1word3,group1word6,0.212192,0.993989,1470895190333778259
24,group1word3,group1word6,0.212177,0.993992,1470895190333828593
24,group1word3,group1word6,0.212163,0.993995,1470895190333867801
24,group1word3,group1word6,0.212149,0.993998,1470895190333918071
24,group1word3,group1word6,0.212135,0.994002,1470895190333955147
24,group1word3,group1word6,0.21212,0.994005,1470895190334002265
24,group1word3,group1word6,0.212106,0.994008,1470895190334041753
24,group1word3,group1word6,0.212092,0.994011,1470895190334091916
24,group1word3,group1word6,0.212078,0.994015,1470895190334128353
24,group1word3,group1word6,0.212064,0.994018,1470895190334176299
24,group1word3,group1word6,0.212049,0.994021,1470895190334215335
24,group1word3,group1word6,0.212035,0.994024,1470895190334266549
24,group1word3,group1word6,0.212021,0.994027,1470895190334304867
24,group1word3,group1word6,0.212007,0.99403,1470895190334354927
24,group1word3,group1word6,0.211993,0.994033,1470895190334393910
24,group1word3,group1word6,0.211979,0.994037,1470895190334444323
24,group1word3,group1word6,0.211965,0.99404,1470895190334481241
24,group1word3,group1word6,0.21195,0.994043,1470895190334528909
24,group1word3,group1word6,0.211936,0.994046,1470895190334568373
24,group1word3,group1word6,0.211922,0.994049,1470895190334618631
24,group1word3,group1word6,0.211908,0.994052,1470895190334655172
24,group1word3,group1word6,0.211894,0.994056,1470895190334702946
24,group1word3,group1word6,0.21188,0.994059,1470895190334742344
24,group1word3,group1word6,0.211866,0.994062,1470895190334792656
24,group1word3,group1word6,0.211852,0.994065,1470895190334829376
24,group1word3,group1word6,0.211838,0.994068,1470895190334874980
24,group1word3,group1word6,0.211824,0.994071,1470895190334913321
24,group1word3,group1word6,0.21181,0.994074,1470895190334961392
24,group1word3,group1word6,0.211796,0.994078,1470895190334998312
24,group1word3,group1word6,0.211782,0.994081,1470895190335046381
24,group1word3,group1word6,0.211768,0.994084,1470895190335085760
24,group1word3,group1word6,0.211754,0.994087,1470895190335135863
24,group1word3,group1word6,0.21174,0.99409,1470895190335172550
24,group1word3,group1word6,0.211726,0.994093,1470895190335228823
24,group1word3,group1word6,0.211712,0.994096,1470895190335298092
24,group1word3,group1word6,0.211698,0.994099,1470895190335345980
24,group1word3,group1word6,0.211684,0.994102,1470895190335410651
24,group1word3,group1word6,0.21167,0.994105,1470895190335457838
24,group1word3,group1word6,0.211656,0.994108,1470895190335503465
24,group1word3,group1word6,0.211642,0.994112,1470895190335565045
24,group1word3,group1word6,0.211628,0.994115,1470895190335640595
24,group1word3,group1word6,0.211614,0.994118,1470895190335688311
24,group1word3,group1word6,0.2116,0.994121,1470895190335753278
24,group1word3,group1word6,0.211587,0.994124,1470895190335801095
24,group1word3,group1word6,0.211573,0.994127,1470895190335847128
24,group1word3,group1word6,0.211559,0.99413,1470895190335907809
24,group1word3,group1word6,0.211545,0.994133,1470895190335963397
24,group1word3,group1word6,0.211531,0.994136,1470895190336030451
24,group1word3,group1word6,0.211517,0.994139,1470895190336094812
24,group1word3,group1word6,0.211503,0.994142,1470895190336134455
24,group1word3,group1word6,0.211489,0.994145,1470895190336188986
24,group1word3,group1word6,0.211476,0.994148,1470895190336239894
24,group1word3,group1word6,0.211462,0.994151,1470895190336305051
24,group1word3,group1word6,0.211448,0.994154,1470895190336352325
24,group1word3,group1word6,0.211434,0.994157,1470895190336417198
24,group1word3,group1word6,0.21142,0.99416,1470895190336464336
24,group1word3,group1word6,0.211407,0.994164,1470895190336528743
